region16,anio,indicador,etiqueta,est,se,li,ls,region_nombre
10,2018,pad,Percepción: aumentó la delincuencia en el país,79.8237261844312,1.93695064093479,76.0273726883673,83.6200796804952,Los Lagos
10,2018,rvi,Robo con violencia o intimidación,2.74013634237103,0.731585307935946,1.30625548719793,4.17401719754413,Los Lagos
10,2018,rps,Robo por sorpresa,2.01722196706684,0.495371961794704,1.04631076299827,2.98813317113541,Los Lagos
10,2018,hur,Hurto,6.18585420670781,0.844775876981485,4.53012391281586,7.84158450059976,Los Lagos
10,2019,vh_dmcs,Hogar víctima de delito (DMCS),18.1157196684541,1.24390768215987,15.677705411328,20.5537339255801,Los Lagos
10,2019,pad,Percepción: aumentó la delincuencia en el país,83.4758042995447,1.58300116693707,80.3731790248632,86.5784295742262,Los Lagos
10,2019,rvi,Robo con violencia o intimidación,0.989762733161197,0.470457975399225,0.0676820451390853,1.91184342118331,Los Lagos
10,2019,rps,Robo por sorpresa,3.27529275811538,1.09785400222371,1.12353845347374,5.42704706275701,Los Lagos
10,2019,hur,Hurto,6.24535977828122,1.00029815311205,4.28481142437968,8.20590813218276,Los Lagos
10,2020,vh_dmcs,Hogar víctima de delito (DMCS),12.6809992222583,1.06303398207489,10.5974909030494,14.7645075414673,Los Lagos
10,2020,pad,Percepción: aumentó la delincuencia en el país,76.6931982233395,2.33325619143468,72.1201001214224,81.2662963252566,Los Lagos
10,2020,rvi,Robo con violencia o intimidación,0.999505340196212,0.490657940348231,0.0378334483850768,1.96117723200735,Los Lagos
10,2020,rps,Robo por sorpresa,1.13789472019423,0.478555091096315,0.199943977027167,2.07584546336129,Los Lagos
10,2020,hur,Hurto,5.51759039626991,0.716327359865699,4.11361456979248,6.92156622274734,Los Lagos
10,2021,vh_dmcs,Hogar víctima de delito (DMCS),7.92166963855057,0.913374005120155,6.13148948409996,9.71184979300118,Los Lagos
10,2021,pad,Percepción: aumentó la delincuencia en el país,87.2749688659582,1.82646312474975,83.6951669223582,90.8547708095582,Los Lagos
10,2021,rvi,Robo con violencia o intimidación,1.59734014723118,0.436569971673842,0.74167872601878,2.45300156844358,Los Lagos
10,2021,rps,Robo por sorpresa,1.15245762315113,0.594675866106377,-0.0130856568925357,2.31800090319479,Los Lagos
10,2021,hur,Hurto,0.93955941401432,0.249056546377334,0.451417553000815,1.42770127502782,Los Lagos
10,2022,vh_dmcs,Hogar víctima de delito (DMCS),15.8800532308365,1.36359962955098,13.2074470675844,18.5526593940886,Los Lagos
10,2022,pad,Percepción: aumentó la delincuencia en el país,90.237389882061,1.6677156031787,86.9687273633753,93.5060524007468,Los Lagos
10,2022,rvi,Robo con violencia o intimidación,0.775884145460926,0.382287840586655,0.0266137461834922,1.52515454473836,Los Lagos
10,2022,rps,Robo por sorpresa,1.28240189328304,0.653133195699374,0.00228435260472022,2.56251943396137,Los Lagos
10,2022,hur,Hurto,5.69425961784815,0.865054595862861,3.99878376529609,7.38973547040021,Los Lagos
10,2023,vh_dmcs,Hogar víctima de delito (DMCS),15.2219025433748,1.06167575840041,13.1410562936507,17.3027487930988,Los Lagos
10,2023,pad,Percepción: aumentó la delincuencia en el país,88.0781580052081,1.08528470720288,85.9510390661184,90.2052769442979,Los Lagos
